category,cardNumber,parallel,isAuto,printRun,player,rarity
base,BDP145,Refractor,false,,Jose Bautista UER: Incorrect facsimile signature,
base,BDP145,X-Fractor,false,250,Jose Bautista UER: Incorrect facsimile signature,
base,BDP145,Blue Refractor,false,150,Jose Bautista UER: Incorrect facsimile signature,
base,BDP145,Gold Refractor,false,50,Jose Bautista UER: Incorrect facsimile signature,
base,BDP145,Red Refractor,false,1,Jose Bautista UER: Incorrect facsimile signature,
base,BDP145,SuperFractor,false,1,Jose Bautista UER: Incorrect facsimile signature,
base,BDP146,Base,false,,Edwin Encarnacion,
base,BDP146,Refractor,false,,Edwin Encarnacion,
base,BDP146,X-Fractor,false,250,Edwin Encarnacion,
base,BDP146,Blue Refractor,false,150,Edwin Encarnacion,
base,BDP146,Gold Refractor,false,50,Edwin Encarnacion,
base,BDP146,Red Refractor,false,1,Edwin Encarnacion,
base,BDP146,SuperFractor,false,1,Edwin Encarnacion,
base,BDP147,Base,false,,Javier Herrera RC,
base,BDP147,Refractor,false,,Javier Herrera RC,
base,BDP147,X-Fractor,false,250,Javier Herrera RC,
base,BDP147,Blue Refractor,false,150,Javier Herrera RC,
base,BDP147,Gold Refractor,false,50,Javier Herrera RC,
base,BDP147,Red Refractor,false,1,Javier Herrera RC,
base,BDP147,SuperFractor,false,1,Javier Herrera RC,
base,BDP148,Base,false,,Jeremy Hermida,
base,BDP148,Refractor,false,,Jeremy Hermida,
base,BDP148,X-Fractor,false,250,Jeremy Hermida,
base,BDP148,Blue Refractor,false,150,Jeremy Hermida,
base,BDP148,Gold Refractor,false,50,Jeremy Hermida,
base,BDP148,Red Refractor,false,1,Jeremy Hermida,
base,BDP148,SuperFractor,false,1,Jeremy Hermida,
base,BDP149,Base,false,,Frank Diaz RC,
base,BDP149,Refractor,false,,Frank Diaz RC,
base,BDP149,X-Fractor,false,250,Frank Diaz RC,
base,BDP149,Blue Refractor,false,150,Frank Diaz RC,
base,BDP149,Gold Refractor,false,50,Frank Diaz RC,
base,BDP149,Red Refractor,false,1,Frank Diaz RC,
base,BDP149,SuperFractor,false,1,Frank Diaz RC,
base,BDP150,Base,false,,Chris B. Young,
base,BDP150,Refractor,false,,Chris B. Young,
base,BDP150,X-Fractor,false,250,Chris B. Young,
base,BDP150,Blue Refractor,false,150,Chris B. Young,
base,BDP150,Gold Refractor,false,50,Chris B. Young,
base,BDP150,Red Refractor,false,1,Chris B. Young,
base,BDP150,SuperFractor,false,1,Chris B. Young,
base,BDP151,Base,false,,Shin-Soo Choo,
base,BDP151,Refractor,false,,Shin-Soo Choo,
base,BDP151,X-Fractor,false,250,Shin-Soo Choo,
base,BDP151,Blue Refractor,false,150,Shin-Soo Choo,
base,BDP151,Gold Refractor,false,50,Shin-Soo Choo,
base,BDP151,Red Refractor,false,1,Shin-Soo Choo,
base,BDP151,SuperFractor,false,1,Shin-Soo Choo,
base,BDP152,Base,false,,Kevin Thompson RC,
base,BDP152,Refractor,false,,Kevin Thompson RC,
base,BDP152,X-Fractor,false,250,Kevin Thompson RC,
base,BDP152,Blue Refractor,false,150,Kevin Thompson RC,
base,BDP152,Gold Refractor,false,50,Kevin Thompson RC,
base,BDP152,Red Refractor,false,1,Kevin Thompson RC,
base,BDP152,SuperFractor,false,1,Kevin Thompson RC,
base,BDP153,Base,false,,Hanley Ramirez,
base,BDP153,Refractor,false,,Hanley Ramirez,
base,BDP153,X-Fractor,false,250,Hanley Ramirez,
base,BDP153,Blue Refractor,false,150,Hanley Ramirez,
base,BDP153,Gold Refractor,false,50,Hanley Ramirez,
base,BDP153,Red Refractor,false,1,Hanley Ramirez,
base,BDP153,SuperFractor,false,1,Hanley Ramirez,
base,BDP154,Base,false,,Lastings Milledge,
base,BDP154,Refractor,false,,Lastings Milledge,
base,BDP154,X-Fractor,false,250,Lastings Milledge,
base,BDP154,Blue Refractor,false,150,Lastings Milledge,
base,BDP154,Gold Refractor,false,50,Lastings Milledge,
base,BDP154,Red Refractor,false,1,Lastings Milledge,
base,BDP154,SuperFractor,false,1,Lastings Milledge,
base,BDP155,Base,false,,Luis Montanez,
base,BDP155,Refractor,false,,Luis Montanez,
base,BDP155,X-Fractor,false,250,Luis Montanez,
base,BDP155,Blue Refractor,false,150,Luis Montanez,
base,BDP155,Gold Refractor,false,50,Luis Montanez,
base,BDP155,Red Refractor,false,1,Luis Montanez,
base,BDP155,SuperFractor,false,1,Luis Montanez,
base,BDP156,Base,false,,Justin Huber,
base,BDP156,Refractor,false,,Justin Huber,
base,BDP156,X-Fractor,false,250,Justin Huber,
base,BDP156,Blue Refractor,false,150,Justin Huber,
base,BDP156,Gold Refractor,false,50,Justin Huber,
base,BDP156,Red Refractor,false,1,Justin Huber,
base,BDP156,SuperFractor,false,1,Justin Huber,
base,BDP157,Base,false,,Zach Duke,
base,BDP157,Refractor,false,,Zach Duke,
base,BDP157,X-Fractor,false,250,Zach Duke,
base,BDP157,Blue Refractor,false,150,Zach Duke,
base,BDP157,Gold Refractor,false,50,Zach Duke,
base,BDP157,Red Refractor,false,1,Zach Duke,
base,BDP157,SuperFractor,false,1,Zach Duke,
base,BDP158,Base,false,,Jeff Francoeur,
base,BDP158,Refractor,false,,Jeff Francoeur,
base,BDP158,X-Fractor,false,250,Jeff Francoeur,
base,BDP158,Blue Refractor,false,150,Jeff Francoeur,
base,BDP158,Gold Refractor,false,50,Jeff Francoeur,
base,BDP158,Red Refractor,false,1,Jeff Francoeur,
base,BDP158,SuperFractor,false,1,Jeff Francoeur,
base,BDP159,Base,false,,Melky Cabrera,
base,BDP159,Refractor,false,,Melky Cabrera,
base,BDP159,X-Fractor,false,250,Melky Cabrera,
base,BDP159,Blue Refractor,false,150,Melky Cabrera,
base,BDP159,Gold Refractor,false,50,Melky Cabrera,
base,BDP159,Red Refractor,false,1,Melky Cabrera,
base,BDP159,SuperFractor,false,1,Melky Cabrera,
base,BDP160,Base,false,,Bobby Jenks,
base,BDP160,Refractor,false,,Bobby Jenks,
base,BDP160,X-Fractor,false,250,Bobby Jenks,
base,BDP160,Blue Refractor,false,150,Bobby Jenks,
base,BDP160,Gold Refractor,false,50,Bobby Jenks,
base,BDP160,Red Refractor,false,1,Bobby Jenks,
base,BDP160,SuperFractor,false,1,Bobby Jenks,
base,BDP161,Base,false,,Ian Snell,
base,BDP161,Refractor,false,,Ian Snell,
base,BDP161,X-Fractor,false,250,Ian Snell,
base,BDP161,Blue Refractor,false,150,Ian Snell,
base,BDP161,Gold Refractor,false,50,Ian Snell,
base,BDP161,Red Refractor,false,1,Ian Snell,
base,BDP161,SuperFractor,false,1,Ian Snell,
base,BDP162,Base,false,,Fernando Cabrera,
base,BDP162,Refractor,false,,Fernando Cabrera,
base,BDP162,X-Fractor,false,250,Fernando Cabrera,
base,BDP162,Blue Refractor,false,150,Fernando Cabrera,
base,BDP162,Gold Refractor,false,50,Fernando Cabrera,
base,BDP162,Red Refractor,false,1,Fernando Cabrera,
base,BDP162,SuperFractor,false,1,Fernando Cabrera,
base,BDP163,Base,false,,Troy Patton,
base,BDP163,Refractor,false,,Troy Patton,
base,BDP163,X-Fractor,false,250,Troy Patton,
base,BDP163,Blue Refractor,false,150,Troy Patton,
base,BDP163,Gold Refractor,false,50,Troy Patton,
base,BDP163,Red Refractor,false,1,Troy Patton,
base,BDP163,SuperFractor,false,1,Troy Patton,
base,BDP164,Base,false,,Anthony Lerew,
base,BDP164,Refractor,false,,Anthony Lerew,
base,BDP164,X-Fractor,false,250,Anthony Lerew,
base,BDP164,Blue Refractor,false,150,Anthony Lerew,
base,BDP164,Gold Refractor,false,50,Anthony Lerew,
base,BDP164,Red Refractor,false,1,Anthony Lerew,
base,BDP164,SuperFractor,false,1,Anthony Lerew,
base,BDP165,Base,false,,Nelson Cruz RC,
base,BDP165,Refractor,false,,Nelson Cruz RC,
base,BDP165,X-Fractor,false,250,Nelson Cruz RC,
base,BDP165,Blue Refractor,false,150,Nelson Cruz RC,
base,BDP165,Gold Refractor,false,50,Nelson Cruz RC,
base,BDP165,Red Refractor,false,1,Nelson Cruz RC,
base,BDP165,SuperFractor,false,1,Nelson Cruz RC,
first-year-player-autographs,BDP166,Refractor,true,500,Stephen Drew AU RC,
first-year-player-autographs,BDP166,X-Fractor,true,250,Stephen Drew AU RC,
first-year-player-autographs,BDP166,Blue Refractor,true,150,Stephen Drew AU RC,
first-year-player-autographs,BDP166,Gold Refractor,true,50,Stephen Drew AU RC,
first-year-player-autographs,BDP166,Red Refractor,true,1,Stephen Drew AU RC,
first-year-player-autographs,BDP166,SuperFractor,true,1,Stephen Drew AU RC,
first-year-player-autographs,BDP167,Refractor,true,500,Jered Weaver AU RC,
first-year-player-autographs,BDP167,X-Fractor,true,250,Jered Weaver AU RC,
first-year-player-autographs,BDP167,Blue Refractor,true,150,Jered Weaver AU RC,
first-year-player-autographs,BDP167,Gold Refractor,true,50,Jered Weaver AU RC,
first-year-player-autographs,BDP167,Red Refractor,true,1,Jered Weaver AU RC,
first-year-player-autographs,BDP167,SuperFractor,true,1,Jered Weaver AU RC,
first-year-player-autographs,BDP168,Refractor,true,500,Ryan Braun AU RC,
first-year-player-autographs,BDP168,X-Fractor,true,250,Ryan Braun AU RC,
first-year-player-autographs,BDP168,Blue Refractor,true,150,Ryan Braun AU RC,
first-year-player-autographs,BDP168,Gold Refractor,true,50,Ryan Braun AU RC,
first-year-player-autographs,BDP168,Red Refractor,true,1,Ryan Braun AU RC,
first-year-player-autographs,BDP168,SuperFractor,true,1,Ryan Braun AU RC,
first-year-player-autographs,BDP169,Refractor,true,500,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP169,X-Fractor,true,250,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP169,Blue Refractor,true,150,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP169,Gold Refractor,true,50,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP169,Red Refractor,true,1,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP169,SuperFractor,true,1,"John Mayberry, Jr. AU RC",
first-year-player-autographs,BDP170,Refractor,true,500,Aaron Thompson AU RC,
first-year-player-autographs,BDP170,X-Fractor,true,250,Aaron Thompson AU RC,
first-year-player-autographs,BDP170,Blue Refractor,true,150,Aaron Thompson AU RC,
first-year-player-autographs,BDP170,Gold Refractor,true,50,Aaron Thompson AU RC,
first-year-player-autographs,BDP170,Red Refractor,true,1,Aaron Thompson AU RC,
first-year-player-autographs,BDP170,SuperFractor,true,1,Aaron Thompson AU RC,
first-year-player-autographs,BDP171,Refractor,true,500,Cesar Carrillo AU RC,
first-year-player-autographs,BDP171,X-Fractor,true,250,Cesar Carrillo AU RC,
first-year-player-autographs,BDP171,Blue Refractor,true,150,Cesar Carrillo AU RC,
first-year-player-autographs,BDP171,Gold Refractor,true,50,Cesar Carrillo AU RC,
first-year-player-autographs,BDP171,Red Refractor,true,1,Cesar Carrillo AU RC,
first-year-player-autographs,BDP171,SuperFractor,true,1,Cesar Carrillo AU RC,
first-year-player-autographs,BDP172,Refractor,true,500,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP172,X-Fractor,true,250,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP172,Blue Refractor,true,150,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP172,Gold Refractor,true,50,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP172,Red Refractor,true,1,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP172,SuperFractor,true,1,Jacoby Ellsbury AU RC,
first-year-player-autographs,BDP173,Refractor,true,500,Matt Garza AU RC,
first-year-player-autographs,BDP173,X-Fractor,true,250,Matt Garza AU RC,
first-year-player-autographs,BDP173,Blue Refractor,true,150,Matt Garza AU RC,
first-year-player-autographs,BDP173,Gold Refractor,true,50,Matt Garza AU RC,
first-year-player-autographs,BDP173,Red Refractor,true,1,Matt Garza AU RC,
first-year-player-autographs,BDP173,SuperFractor,true,1,Matt Garza AU RC,
first-year-player-autographs,BDP174,Refractor,true,500,Cliff Pennington AU RC,
first-year-player-autographs,BDP174,X-Fractor,true,250,Cliff Pennington AU RC,
first-year-player-autographs,BDP174,Blue Refractor,true,150,Cliff Pennington AU RC,
first-year-player-autographs,BDP174,Gold Refractor,true,50,Cliff Pennington AU RC,
first-year-player-autographs,BDP174,Red Refractor,true,1,Cliff Pennington AU RC,
first-year-player-autographs,BDP174,SuperFractor,true,1,Cliff Pennington AU RC,
first-year-player-autographs,BDP175,Refractor,true,500,Colby Rasmus AU RC,
first-year-player-autographs,BDP175,X-Fractor,true,250,Colby Rasmus AU RC,
first-year-player-autographs,BDP175,Blue Refractor,true,150,Colby Rasmus AU RC,
first-year-player-autographs,BDP175,Gold Refractor,true,50,Colby Rasmus AU RC,
first-year-player-autographs,BDP175,Red Refractor,true,1,Colby Rasmus AU RC,
first-year-player-autographs,BDP175,SuperFractor,true,1,Colby Rasmus AU RC,
first-year-player-autographs,BDP176,Refractor,true,500,Chris Volstad AU RC,
first-year-player-autographs,BDP176,X-Fractor,true,250,Chris Volstad AU RC,
first-year-player-autographs,BDP176,Blue Refractor,true,150,Chris Volstad AU RC,
first-year-player-autographs,BDP176,Gold Refractor,true,50,Chris Volstad AU RC,
first-year-player-autographs,BDP176,Red Refractor,true,1,Chris Volstad AU RC,
first-year-player-autographs,BDP176,SuperFractor,true,1,Chris Volstad AU RC,
first-year-player-autographs,BDP177,Refractor,true,500,Ricky Romero AU RC,
first-year-player-autographs,BDP177,X-Fractor,true,250,Ricky Romero AU RC,
first-year-player-autographs,BDP177,Blue Refractor,true,150,Ricky Romero AU RC,
first-year-player-autographs,BDP177,Gold Refractor,true,50,Ricky Romero AU RC,
first-year-player-autographs,BDP177,Red Refractor,true,1,Ricky Romero AU RC,
first-year-player-autographs,BDP177,SuperFractor,true,1,Ricky Romero AU RC,
first-year-player-autographs,BDP178,Refractor,true,500,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP178,X-Fractor,true,250,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP178,Blue Refractor,true,150,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP178,Gold Refractor,true,50,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP178,Red Refractor,true,1,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP178,SuperFractor,true,1,Ryan Zimmerman AU RC,
first-year-player-autographs,BDP179,Refractor,true,500,C.J. Henry AU RC,
first-year-player-autographs,BDP179,X-Fractor,true,250,C.J. Henry AU RC,
first-year-player-autographs,BDP179,Blue Refractor,true,150,C.J. Henry AU RC,
first-year-player-autographs,BDP179,Gold Refractor,true,50,C.J. Henry AU RC,
first-year-player-autographs,BDP179,Red Refractor,true,1,C.J. Henry AU RC,
first-year-player-autographs,BDP179,SuperFractor,true,1,C.J. Henry AU RC,
first-year-player-autographs,BDP180,Refractor,true,500,Eddy Martinez AU RC,
first-year-player-autographs,BDP180,X-Fractor,true,250,Eddy Martinez AU RC,
first-year-player-autographs,BDP180,Blue Refractor,true,150,Eddy Martinez AU RC,
first-year-player-autographs,BDP180,Gold Refractor,true,50,Eddy Martinez AU RC,
first-year-player-autographs,BDP180,Red Refractor,true,1,Eddy Martinez AU RC,
first-year-player-autographs,BDP180,SuperFractor,true,1,Eddy Martinez AU RC,
