category,cardNumber,parallel,isAuto,printRun,player,rarity
base,21,Class 3,false,,Alex Bregman RC,
base,21,Class 3 Black,false,,Alex Bregman RC,
base,21,Class 3 Blue,false,50,Alex Bregman RC,
base,21,Class 3 Red,false,25,Alex Bregman RC,
base,21,Class 3 Gold,false,1,Alex Bregman RC,
base,22,Class 3,false,,Yoenis Cespedes,
base,22,Class 3 Black,false,,Yoenis Cespedes,
base,22,Class 3 Blue,false,50,Yoenis Cespedes,
base,22,Class 3 Red,false,25,Yoenis Cespedes,
base,22,Class 3 Gold,false,1,Yoenis Cespedes,
base,23,Class 3,false,,Jharel Cotton RC,
base,23,Class 3 Black,false,,Jharel Cotton RC,
base,23,Class 3 Blue,false,50,Jharel Cotton RC,
base,23,Class 3 Red,false,25,Jharel Cotton RC,
base,23,Class 3 Gold,false,1,Jharel Cotton RC,
base,24,Class 3,false,,Don Mattingly,
base,24,Class 3 Black,false,,Don Mattingly,
base,24,Class 3 Blue,false,50,Don Mattingly,
base,24,Class 3 Red,false,25,Don Mattingly,
base,24,Class 3 Gold,false,1,Don Mattingly,
base,25,Class 3,false,,Mike Trout,
base,25,Class 3 Black,false,,Mike Trout,
base,25,Class 3 Blue,false,50,Mike Trout,
base,25,Class 3 Red,false,25,Mike Trout,
base,25,Class 3 Gold,false,1,Mike Trout,
base,26,Class 3,false,,Roberto Clemente,
base,26,Class 3 Black,false,,Roberto Clemente,
base,26,Class 3 Blue,false,50,Roberto Clemente,
base,26,Class 3 Red,false,25,Roberto Clemente,
base,26,Class 3 Gold,false,1,Roberto Clemente,
base,27,Class 3,false,,Ernie Banks,
base,27,Class 3 Black,false,,Ernie Banks,
base,27,Class 3 Blue,false,50,Ernie Banks,
base,27,Class 3 Red,false,25,Ernie Banks,
base,27,Class 3 Gold,false,1,Ernie Banks,
base,28,Class 3,false,,Max Scherzer,
base,28,Class 3 Black,false,,Max Scherzer,
base,28,Class 3 Blue,false,50,Max Scherzer,
base,28,Class 3 Red,false,25,Max Scherzer,
base,28,Class 3 Gold,false,1,Max Scherzer,
base,29,Class 3,false,,Matt Kemp,
base,29,Class 3 Black,false,,Matt Kemp,
base,29,Class 3 Blue,false,50,Matt Kemp,
base,29,Class 3 Red,false,25,Matt Kemp,
base,29,Class 3 Gold,false,1,Matt Kemp,
base,30,Class 3,false,,Justin Verlander,
base,30,Class 3 Black,false,,Justin Verlander,
base,30,Class 3 Blue,false,50,Justin Verlander,
base,30,Class 3 Red,false,25,Justin Verlander,
base,30,Class 3 Gold,false,1,Justin Verlander,
base,31,Class 3,false,,Corey Seager,
base,31,Class 3 Black,false,,Corey Seager,
base,31,Class 3 Blue,false,50,Corey Seager,
base,31,Class 3 Red,false,25,Corey Seager,
base,31,Class 3 Gold,false,1,Corey Seager,
base,32,Class 3,false,,Paul Goldschmidt,
base,32,Class 3 Black,false,,Paul Goldschmidt,
base,32,Class 3 Blue,false,50,Paul Goldschmidt,
base,32,Class 3 Red,false,25,Paul Goldschmidt,
base,32,Class 3 Gold,false,1,Paul Goldschmidt,
base,33,Class 3,false,,Julio Urias,
base,33,Class 3 Black,false,,Julio Urias,
base,33,Class 3 Blue,false,50,Julio Urias,
base,33,Class 3 Red,false,25,Julio Urias,
base,33,Class 3 Gold,false,1,Julio Urias,
base,34,Class 3,false,,Mike Piazza,
base,34,Class 3 Black,false,,Mike Piazza,
base,34,Class 3 Blue,false,50,Mike Piazza,
base,34,Class 3 Red,false,25,Mike Piazza,
base,34,Class 3 Gold,false,1,Mike Piazza,
base,35,Class 3,false,,Sandy Koufax,
base,35,Class 3 Black,false,,Sandy Koufax,
base,35,Class 3 Blue,false,50,Sandy Koufax,
base,35,Class 3 Red,false,25,Sandy Koufax,
base,35,Class 3 Gold,false,1,Sandy Koufax,
base,36,Class 3,false,,Johnny Bench,
base,36,Class 3 Black,false,,Johnny Bench,
base,36,Class 3 Blue,false,50,Johnny Bench,
base,36,Class 3 Red,false,25,Johnny Bench,
base,36,Class 3 Gold,false,1,Johnny Bench,
base,37,Class 3,false,,Freddie Freeman,
base,37,Class 3 Black,false,,Freddie Freeman,
base,37,Class 3 Blue,false,50,Freddie Freeman,
base,37,Class 3 Red,false,25,Freddie Freeman,
base,37,Class 3 Gold,false,1,Freddie Freeman,
base,38,Class 3,false,,Jake Thompson RC,
base,38,Class 3 Black,false,,Jake Thompson RC,
base,38,Class 3 Blue,false,50,Jake Thompson RC,
base,38,Class 3 Red,false,25,Jake Thompson RC,
base,38,Class 3 Gold,false,1,Jake Thompson RC,
base,39,Class 3,false,,Miguel Sano,
base,39,Class 3 Black,false,,Miguel Sano,
base,39,Class 3 Blue,false,50,Miguel Sano,
base,39,Class 3 Red,false,25,Miguel Sano,
base,39,Class 3 Gold,false,1,Miguel Sano,
base,40,Class 3,false,,Anthony Rizzo,
base,40,Class 3 Black,false,,Anthony Rizzo,
base,40,Class 3 Blue,false,50,Anthony Rizzo,
base,40,Class 3 Red,false,25,Anthony Rizzo,
base,40,Class 3 Gold,false,1,Anthony Rizzo,
base,41,Class 3,false,,Tyler Glasnow RC,
base,41,Class 3 Black,false,,Tyler Glasnow RC,
base,41,Class 3 Blue,false,50,Tyler Glasnow RC,
base,41,Class 3 Red,false,25,Tyler Glasnow RC,
base,41,Class 3 Gold,false,1,Tyler Glasnow RC,
base,42,Class 3,false,,Adam Jones,
base,42,Class 3 Black,false,,Adam Jones,
base,42,Class 3 Blue,false,50,Adam Jones,
base,42,Class 3 Red,false,25,Adam Jones,
base,42,Class 3 Gold,false,1,Adam Jones,
base,43,Class 3,false,,Jacob,
base,43,Class 3 Black,false,,Jacob,
base,43,Class 3 Blue,false,50,Jacob,
base,43,Class 3 Red,false,25,Jacob,
base,43,Class 3 Gold,false,1,Jacob,
base,44,Class 3,false,,Ian Happ RC,
base,44,Class 3 Black,false,,Ian Happ RC,
base,44,Class 3 Blue,false,50,Ian Happ RC,
base,44,Class 3 Red,false,25,Ian Happ RC,
base,44,Class 3 Gold,false,1,Ian Happ RC,
base,45,Class 3,false,,Chipper Jones,
base,45,Class 3 Black,false,,Chipper Jones,
base,45,Class 3 Blue,false,50,Chipper Jones,
base,45,Class 3 Red,false,25,Chipper Jones,
base,45,Class 3 Gold,false,1,Chipper Jones,
base,46,Class 3,false,,Javier Baez,
base,46,Class 3 Black,false,,Javier Baez,
base,46,Class 3 Blue,false,50,Javier Baez,
base,46,Class 3 Red,false,25,Javier Baez,
base,46,Class 3 Gold,false,1,Javier Baez,
base,47,Class 3,false,,Manny Machado,
base,47,Class 3 Black,false,,Manny Machado,
base,47,Class 3 Blue,false,50,Manny Machado,
base,47,Class 3 Red,false,25,Manny Machado,
base,47,Class 3 Gold,false,1,Manny Machado,
base,48,Class 3,false,,Andrew Benintendi RC,
base,48,Class 3 Black,false,,Andrew Benintendi RC,
base,48,Class 3 Blue,false,50,Andrew Benintendi RC,
base,48,Class 3 Red,false,25,Andrew Benintendi RC,
base,48,Class 3 Gold,false,1,Andrew Benintendi RC,
base,49,Class 3,false,,Josh Bell RC,
base,49,Class 3 Black,false,,Josh Bell RC,
base,49,Class 3 Blue,false,50,Josh Bell RC,
base,49,Class 3 Red,false,25,Josh Bell RC,
base,49,Class 3 Gold,false,1,Josh Bell RC,
base,50,Class 3,false,,Kris Bryant,
base,50,Class 3 Black,false,,Kris Bryant,
base,50,Class 3 Blue,false,50,Kris Bryant,
base,50,Class 3 Red,false,25,Kris Bryant,
base,50,Class 3 Gold,false,1,Kris Bryant,
base,51,Class 3,false,,Hunter Pence,
base,51,Class 3 Black,false,,Hunter Pence,
base,51,Class 3 Blue,false,50,Hunter Pence,
base,51,Class 3 Red,false,25,Hunter Pence,
base,51,Class 3 Gold,false,1,Hunter Pence,
base,52,Class 3,false,,Frank Thomas,
base,52,Class 3 Black,false,,Frank Thomas,
base,52,Class 3 Blue,false,50,Frank Thomas,
base,52,Class 3 Red,false,25,Frank Thomas,
base,52,Class 3 Gold,false,1,Frank Thomas,
base,53,Class 3,false,,Ryan Braun,
base,53,Class 3 Black,false,,Ryan Braun,
base,53,Class 3 Blue,false,50,Ryan Braun,
base,53,Class 3 Red,false,25,Ryan Braun,
base,53,Class 3 Gold,false,1,Ryan Braun,
base,54,Class 3,false,,Yulieski Gurriel RC,
base,54,Class 3 Black,false,,Yulieski Gurriel RC,
base,54,Class 3 Blue,false,50,Yulieski Gurriel RC,
base,54,Class 3 Red,false,25,Yulieski Gurriel RC,
base,54,Class 3 Gold,false,1,Yulieski Gurriel RC,
base,55,Class 3,false,,George Brett,
base,55,Class 3 Black,false,,George Brett,
base,55,Class 3 Blue,false,50,George Brett,
base,55,Class 3 Red,false,25,George Brett,
base,55,Class 3 Gold,false,1,George Brett,
base,56,Class 3,false,,Yoan Moncada RC,
base,56,Class 3 Black,false,,Yoan Moncada RC,
base,56,Class 3 Blue,false,50,Yoan Moncada RC,
base,56,Class 3 Red,false,25,Yoan Moncada RC,
base,56,Class 3 Gold,false,1,Yoan Moncada RC,
base,57,Class 3,false,,Adrian Gonzalez,
base,57,Class 3 Black,false,,Adrian Gonzalez,
base,57,Class 3 Blue,false,50,Adrian Gonzalez,
base,57,Class 3 Red,false,25,Adrian Gonzalez,
base,57,Class 3 Gold,false,1,Adrian Gonzalez,
base,58,Class 3,false,,Trey Mancini RC,
base,58,Class 3 Black,false,,Trey Mancini RC,
base,58,Class 3 Blue,false,50,Trey Mancini RC,
base,58,Class 3 Red,false,25,Trey Mancini RC,
base,58,Class 3 Gold,false,1,Trey Mancini RC,
base,59,Class 3,false,,Alex Reyes RC,
base,59,Class 3 Black,false,,Alex Reyes RC,
base,59,Class 3 Blue,false,50,Alex Reyes RC,
base,59,Class 3 Red,false,25,Alex Reyes RC,
base,59,Class 3 Gold,false,1,Alex Reyes RC,
base,60,Class 3,false,,Brooks Robinson,
base,60,Class 3 Black,false,,Brooks Robinson,
base,60,Class 3 Blue,false,50,Brooks Robinson,
base,60,Class 3 Red,false,25,Brooks Robinson,
base,60,Class 3 Gold,false,1,Brooks Robinson,
base,61,Class 3,false,,Randy Johnson,
base,61,Class 3 Black,false,,Randy Johnson,
base,61,Class 3 Blue,false,50,Randy Johnson,
base,61,Class 3 Red,false,25,Randy Johnson,
base,61,Class 3 Gold,false,1,Randy Johnson,
base,62,Class 3,false,,Luke Weaver RC,
base,62,Class 3 Black,false,,Luke Weaver RC,
base,62,Class 3 Blue,false,50,Luke Weaver RC,
base,62,Class 3 Red,false,25,Luke Weaver RC,
base,62,Class 3 Gold,false,1,Luke Weaver RC,
base,63,Class 3,false,,Andrew McCutchen,
base,63,Class 3 Black,false,,Andrew McCutchen,
base,63,Class 3 Blue,false,50,Andrew McCutchen,
base,63,Class 3 Red,false,25,Andrew McCutchen,
base,63,Class 3 Gold,false,1,Andrew McCutchen,
base,64,Class 3,false,,Johnny Cueto,
base,64,Class 3 Black,false,,Johnny Cueto,
base,64,Class 3 Blue,false,50,Johnny Cueto,
base,64,Class 3 Red,false,25,Johnny Cueto,
base,64,Class 3 Gold,false,1,Johnny Cueto,
base,65,Class 3,false,,Albert Pujols,
base,65,Class 3 Black,false,,Albert Pujols,
base,65,Class 3 Blue,false,50,Albert Pujols,
base,65,Class 3 Red,false,25,Albert Pujols,
base,65,Class 3 Gold,false,1,Albert Pujols,
base,66,Class 3,false,,Joey Votto,
base,66,Class 3 Black,false,,Joey Votto,
base,66,Class 3 Blue,false,50,Joey Votto,
base,66,Class 3 Red,false,25,Joey Votto,
base,66,Class 3 Gold,false,1,Joey Votto,
base,67,Class 3,false,,Yu Darvish,
base,67,Class 3 Black,false,,Yu Darvish,
base,67,Class 3 Blue,false,50,Yu Darvish,
base,67,Class 3 Red,false,25,Yu Darvish,
base,67,Class 3 Gold,false,1,Yu Darvish,
base,68,Class 3,false,,Miguel Cabrera,
base,68,Class 3 Black,false,,Miguel Cabrera,
base,68,Class 3 Blue,false,50,Miguel Cabrera,
base,68,Class 3 Red,false,25,Miguel Cabrera,
base,68,Class 3 Gold,false,1,Miguel Cabrera,
base,69,Class 3,false,,Edwin Encarnacion,
base,69,Class 3 Black,false,,Edwin Encarnacion,
base,69,Class 3 Blue,false,50,Edwin Encarnacion,
base,69,Class 3 Red,false,25,Edwin Encarnacion,
base,69,Class 3 Gold,false,1,Edwin Encarnacion,
base,70,Class 3,false,,Josh Donaldson,
base,70,Class 3 Black,false,,Josh Donaldson,
base,70,Class 3 Blue,false,50,Josh Donaldson,
base,70,Class 3 Red,false,25,Josh Donaldson,
base,70,Class 3 Gold,false,1,Josh Donaldson,
base,71,Class 3,false,,Jose Altuve,
base,71,Class 3 Black,false,,Jose Altuve,
base,71,Class 3 Blue,false,50,Jose Altuve,
base,71,Class 3 Red,false,25,Jose Altuve,
base,71,Class 3 Gold,false,1,Jose Altuve,
base,72,Class 3,false,,David Ortiz,
base,72,Class 3 Black,false,,David Ortiz,
base,72,Class 3 Blue,false,50,David Ortiz,
base,72,Class 3 Red,false,25,David Ortiz,
base,72,Class 3 Gold,false,1,David Ortiz,
base,73,Class 3,false,,Wil Myers,
base,73,Class 3 Black,false,,Wil Myers,
base,73,Class 3 Blue,false,50,Wil Myers,
base,73,Class 3 Red,false,25,Wil Myers,
base,73,Class 3 Gold,false,1,Wil Myers,
base,74,Class 3,false,,Troy Tulowitzki,
base,74,Class 3 Black,false,,Troy Tulowitzki,
base,74,Class 3 Blue,false,50,Troy Tulowitzki,
base,74,Class 3 Red,false,25,Troy Tulowitzki,
base,74,Class 3 Gold,false,1,Troy Tulowitzki,
base,75,Class 3,false,,Mookie Betts,
base,75,Class 3 Black,false,,Mookie Betts,
base,75,Class 3 Blue,false,50,Mookie Betts,
base,75,Class 3 Red,false,25,Mookie Betts,
base,75,Class 3 Gold,false,1,Mookie Betts,
base,76,Class 3,false,,Mitch Haniger RC,
base,76,Class 3 Black,false,,Mitch Haniger RC,
base,76,Class 3 Blue,false,50,Mitch Haniger RC,
base,76,Class 3 Red,false,25,Mitch Haniger RC,
base,76,Class 3 Gold,false,1,Mitch Haniger RC,
base,77,Class 3,false,,Gary Sanchez,
base,77,Class 3 Black,false,,Gary Sanchez,
base,77,Class 3 Blue,false,50,Gary Sanchez,
base,77,Class 3 Red,false,25,Gary Sanchez,
base,77,Class 3 Gold,false,1,Gary Sanchez,
base,78,Class 3,false,,Jose Abreu,
base,78,Class 3 Black,false,,Jose Abreu,
base,78,Class 3 Blue,false,50,Jose Abreu,
base,78,Class 3 Red,false,25,Jose Abreu,
base,78,Class 3 Gold,false,1,Jose Abreu,
base,79,Class 3,false,,"Ken Griffey, Jr.",
base,79,Class 3 Black,false,,"Ken Griffey, Jr.",
base,79,Class 3 Blue,false,50,"Ken Griffey, Jr.",
base,79,Class 3 Red,false,25,"Ken Griffey, Jr.",
base,79,Class 3 Gold,false,1,"Ken Griffey, Jr.",
base,80,Class 3,false,,Chris Sale,
base,80,Class 3 Black,false,,Chris Sale,
base,80,Class 3 Blue,false,50,Chris Sale,
base,80,Class 3 Red,false,25,Chris Sale,
base,80,Class 3 Gold,false,1,Chris Sale,
base,81,Class 3,false,,Masahiro Tanaka,
base,81,Class 3 Black,false,,Masahiro Tanaka,
base,81,Class 3 Blue,false,50,Masahiro Tanaka,
base,81,Class 3 Red,false,25,Masahiro Tanaka,
base,81,Class 3 Gold,false,1,Masahiro Tanaka,
base,82,Class 3,false,,Nolan Ryan,
base,82,Class 3 Black,false,,Nolan Ryan,
base,82,Class 3 Blue,false,50,Nolan Ryan,
base,82,Class 3 Red,false,25,Nolan Ryan,
base,82,Class 3 Gold,false,1,Nolan Ryan,
base,83,Class 3,false,,Kenta Maeda,
base,83,Class 3 Black,false,,Kenta Maeda,
base,83,Class 3 Blue,false,50,Kenta Maeda,
base,83,Class 3 Red,false,25,Kenta Maeda,
base,83,Class 3 Gold,false,1,Kenta Maeda,
base,84,Class 3,false,,Bo Jackson,
base,84,Class 3 Black,false,,Bo Jackson,
base,84,Class 3 Blue,false,50,Bo Jackson,
base,84,Class 3 Red,false,25,Bo Jackson,
base,84,Class 3 Gold,false,1,Bo Jackson,
base,85,Class 3,false,,Clayton Kershaw,
base,85,Class 3 Black,false,,Clayton Kershaw,
base,85,Class 3 Blue,false,50,Clayton Kershaw,
base,85,Class 3 Red,false,25,Clayton Kershaw,
base,85,Class 3 Gold,false,1,Clayton Kershaw,
base,86,Class 3,false,,Aaron Judge RC,
base,86,Class 3 Black,false,,Aaron Judge RC,
base,86,Class 3 Blue,false,50,Aaron Judge RC,
base,86,Class 3 Red,false,25,Aaron Judge RC,
base,86,Class 3 Gold,false,1,Aaron Judge RC,
base,87,Class 3,false,,Francisco Lindor,
base,87,Class 3 Black,false,,Francisco Lindor,
base,87,Class 3 Blue,false,50,Francisco Lindor,
base,87,Class 3 Red,false,25,Francisco Lindor,
base,87,Class 3 Gold,false,1,Francisco Lindor,
base,88,Class 3,false,,Greg Maddux,
base,88,Class 3 Black,false,,Greg Maddux,
base,88,Class 3 Blue,false,50,Greg Maddux,
base,88,Class 3 Red,false,25,Greg Maddux,
base,88,Class 3 Gold,false,1,Greg Maddux,
base,89,Class 3,false,,Christian Arroyo RC,
base,89,Class 3 Black,false,,Christian Arroyo RC,
base,89,Class 3 Blue,false,50,Christian Arroyo RC,
base,89,Class 3 Red,false,25,Christian Arroyo RC,
base,89,Class 3 Gold,false,1,Christian Arroyo RC,
base,90,Class 3,false,,Carlos Correa,
base,90,Class 3 Black,false,,Carlos Correa,
base,90,Class 3 Blue,false,50,Carlos Correa,
base,90,Class 3 Red,false,25,Carlos Correa,
base,90,Class 3 Gold,false,1,Carlos Correa,
base,91,Class 3,false,,Hank Aaron,
base,91,Class 3 Black,false,,Hank Aaron,
base,91,Class 3 Blue,false,50,Hank Aaron,
base,91,Class 3 Red,false,25,Hank Aaron,
base,91,Class 3 Gold,false,1,Hank Aaron,
base,92,Class 3,false,,Reggie Jackson,
base,92,Class 3 Black,false,,Reggie Jackson,
base,92,Class 3 Blue,false,50,Reggie Jackson,
base,92,Class 3 Red,false,25,Reggie Jackson,
base,92,Class 3 Gold,false,1,Reggie Jackson,
base,93,Class 3,false,,Nolan Arenado,
base,93,Class 3 Black,false,,Nolan Arenado,
base,93,Class 3 Blue,false,50,Nolan Arenado,
base,93,Class 3 Red,false,25,Nolan Arenado,
base,93,Class 3 Gold,false,1,Nolan Arenado,
base,94,Class 3,false,,Kyle Schwarber,
base,94,Class 3 Black,false,,Kyle Schwarber,
base,94,Class 3 Blue,false,50,Kyle Schwarber,
base,94,Class 3 Red,false,25,Kyle Schwarber,
base,94,Class 3 Gold,false,1,Kyle Schwarber,
base,95,Class 3,false,,Ichiro,
base,95,Class 3 Black,false,,Ichiro,
base,95,Class 3 Blue,false,50,Ichiro,
base,95,Class 3 Red,false,25,Ichiro,
base,95,Class 3 Gold,false,1,Ichiro,
base,96,Class 3,false,,Noah Syndergaard,
base,96,Class 3 Black,false,,Noah Syndergaard,
base,96,Class 3 Blue,false,50,Noah Syndergaard,
base,96,Class 3 Red,false,25,Noah Syndergaard,
base,96,Class 3 Gold,false,1,Noah Syndergaard,
base,97,Class 3,false,,"Cal Ripken, Jr.",
base,97,Class 3 Black,false,,"Cal Ripken, Jr.",
base,97,Class 3 Blue,false,50,"Cal Ripken, Jr.",
base,97,Class 3 Red,false,25,"Cal Ripken, Jr.",
base,97,Class 3 Gold,false,1,"Cal Ripken, Jr.",
base,98,Class 3,false,,Carlos Gonzalez,
base,98,Class 3 Black,false,,Carlos Gonzalez,
base,98,Class 3 Blue,false,50,Carlos Gonzalez,
base,98,Class 3 Red,false,25,Carlos Gonzalez,
base,98,Class 3 Gold,false,1,Carlos Gonzalez,
base,99,Class 3,false,,Roger Clemens,
base,99,Class 3 Black,false,,Roger Clemens,
base,99,Class 3 Blue,false,50,Roger Clemens,
base,99,Class 3 Red,false,25,Roger Clemens,
base,99,Class 3 Gold,false,1,Roger Clemens,
base,100,Class 3,false,,Mark McGwire Parallels All,
base,100,Class 3 Black,false,,Mark McGwire Parallels All,
base,100,Class 3 Blue,false,50,Mark McGwire Parallels All,
base,100,Class 3 Red,false,25,Mark McGwire Parallels All,
base,100,Class 3 Gold,false,1,Mark McGwire Parallels All,
